trait_name,haplo,estimate,std.error,p.value,associated
ala,H2,0.211087536631377,0.0825081575039315,0.0105380885755291,Yes
c10_2,H2,-0.20306676121522,0.0829237098928674,0.0143575712758901,Yes
putrescine,H2,0.194436777752268,0.0812866000681467,0.0167850504436693,Yes
sdma,H2,0.179830525269529,0.0760378628818139,0.0180581666035815,Yes
asn,H2,0.185769132214838,0.0803931802133505,0.0208768936954873,Yes
c14,H2,-0.180342589446541,0.079833196854684,0.0239163013582546,Yes
asp,H2,0.161126634166646,0.0806250910148276,0.0457068796797273,Yes
pc_ae_c40_2,H3,0.15916293273874,0.0447135318042774,0.000374008753513788,Yes
sm_oh_c24_1,H3,0.161317399893911,0.0457900880747494,0.000429613185226163,Yes
sm_c24_0,H3,0.150905516724198,0.0466138390745786,0.00121238761808318,Yes
pc_ae_c30_2,H3,0.134319691238433,0.043328917615573,0.00194333785418777,Yes
pc_aa_c28_1,H3,0.137127741327708,0.0445822927860291,0.00210772318159025,Yes
pc_ae_c34_0,H3,0.136700537282404,0.0447451305477913,0.0022588757316091,Yes
sm_oh_c22_1,H3,0.123680810763069,0.0451685368808676,0.00619405986498744,Yes
pc_ae_c32_2,H3,0.120568343886766,0.0443944096852698,0.00662787295631473,Yes
sm_oh_c16_1,H3,0.117039918328764,0.0434847610876976,0.007130723252879,Yes
pc_ae_c36_1,H3,0.119733802515084,0.0450218839616109,0.00784553072436833,Yes
sm_oh_c14_1,H3,0.113731310368041,0.0436241358339454,0.00915250332968576,Yes
pc_ae_c34_1,H3,0.117216209626984,0.0449810560750667,0.00918383007013612,Yes
sm_c16_1,H3,0.112738817075229,0.0435404401518137,0.00963849919342108,Yes
sm_oh_c22_2,H3,0.109032317936502,0.0435401364525832,0.0122974769854012,Yes
adma,H3,0.112516194183966,0.0449513558320653,0.0123362112311396,Yes
pc_aa_c36_4,H3,0.113925224649301,0.0474856202004229,0.0164606129134448,Yes
pc_aa_c32_3,H3,0.105222584986406,0.0440091183283742,0.0168337115360488,Yes
pc_ae_c36_5,H3,0.111086361263885,0.0468658940228538,0.0178020578477813,Yes
pc_ae_c38_4,H3,0.109558875498165,0.0469546029409271,0.0196625791262397,Yes
pc_ae_c38_3,H3,0.10461357413151,0.0450618584256179,0.020287171963794,Yes
pc_aa_c36_1,H3,0.108083481993346,0.0467634392419267,0.0208479132316133,Yes
pc_ae_c42_2,H3,0.10615107142705,0.0465314617405491,0.0225638328651705,Yes
sm_c18_0,H3,0.103100651469043,0.0454900950653158,0.023456535789264,Yes
pc_ae_c36_0,H3,0.105658478583224,0.0466826229176676,0.023647257094443,Yes
pc_aa_c32_0,H3,0.104130218008066,0.0461100499231649,0.0239595793267995,Yes
sm_c18_1,H3,0.100580795828704,0.0446062644254808,0.0241748296129347,Yes
pc_aa_c38_5,H3,0.0999455731808087,0.0459836875493672,0.029778046997563,Yes
pc_ae_c32_1,H3,0.0997206384772572,0.0458846386262769,0.0297938721962325,Yes
c16_1_oh,H3,0.100285624362362,0.0466313477993436,0.0315435203640793,Yes
pc_aa_c36_3,H3,0.100055971102477,0.0466019494028661,0.0318268462685136,Yes
sm_c26_0,H3,0.0967238435907319,0.0465741815706232,0.0378613756246744,Yes
sm_c26_1,H3,0.0961889370385924,0.0472091589690466,0.041639127403059,Yes
pc_aa_c38_4,H3,0.0941213383777275,0.0464938036058054,0.0429707393987981,Yes
pc_ae_c34_3,H3,0.0936847475577646,0.0463952511523064,0.0434989879661438,Yes
putrescine,H3,0.0954838611319132,0.0473434237095041,0.0437531260541337,Yes
pc_aa_c32_1,H3,0.095285709921573,0.0473761949694338,0.044338829358942,Yes
pc_ae_c40_1,H3,0.0955118415326392,0.0475124667266359,0.0444455012228318,Yes
pc_aa_c34_4,H3,0.0943613175829166,0.0469845514802696,0.044646962066702,Yes
pc_ae_c34_2,H3,0.0922164315051252,0.046090499615029,0.0454581435982506,Yes
pc_ae_c36_2,H3,0.0883226535895979,0.0445388150388207,0.0474032820375969,Yes
sm_c24_0,H4,0.281056441649116,0.0996495466312052,0.00480994342456609,Yes
ser,H4,-0.241255162831616,0.0962389677825417,0.0122055871441784,Yes
creatinine,H4,0.191195765396076,0.081050136067907,0.0183541079960108,Yes
val,H4,-0.19480033796861,0.085591289901392,0.0228816672996712,Yes
tyr,H4,-0.20440734163903,0.0930760537595337,0.0281170840762206,Yes
lyso_pc_a_c24_0,H4,0.200196213485673,0.0970798416649022,0.0392294970705018,Yes
ile,H4,-0.164692840166278,0.0815331053500286,0.0434287894914682,Yes
pc_ae_c40_2,H5,0.163755275544256,0.0495901487282691,0.000964481399376105,Yes
sm_c26_1,H5,0.124395021437965,0.0524102511201146,0.0176494640981235,Yes
c5,H5,0.100423336036929,0.046611894386861,0.0312403537452228,Yes
alpha_aaa,H6,0.146952341117479,0.0476546308886407,0.00205290470962738,Yes
spermidine,H6,0.138018375928566,0.0502474939012043,0.00603480901630227,Yes
taurine,H6,-0.110332328772373,0.0499233900108239,0.027137030191583,Yes
c12_dc,H7,-0.261022894942329,0.0869428980316456,0.0026900860521768,Yes
c14,H7,0.224244786509941,0.0853108241104025,0.00859451033051783,Yes
adma,H7,0.195623558265403,0.0824010289773959,0.0176229229054297,Yes
pc_ae_c34_3,H7,-0.197188214588396,0.086735340280038,0.0230311878580096,Yes
spermine,H7,0.192268336620422,0.0887401746906914,0.0302976541717506,Yes
pc_ae_c36_3,H7,-0.182137773558181,0.0885927056927212,0.0398313153181262,Yes
creatinine,H8,0.245109443555173,0.0844990777025661,0.00373516603186275,Yes
sarcosine,H8,-0.212147918110059,0.103005741187859,0.0394783890968613,Yes
adma,H9,0.242767121874497,0.0767763146455793,0.00157395404121763,Yes
pc_aa_c40_1,H9,0.165999112829916,0.0784459573922922,0.0343740023855392,Yes
thr,H9,0.162883190003526,0.0790318421165145,0.0393438097937215,Yes
