trait_name,haplo,estimate,std.error,p.value,associated
kynurenine,H3,-0.170319293582382,0.0780305304031901,0.0290910129610342,Yes
pc_aa_c34_3,H3,0.170230590888439,0.079080092897916,0.0313834150238346,Yes
sarcosine,H3,-0.164413989158075,0.0786190541594302,0.0365415554700685,Yes
pc_aa_c40_5,H3,0.161428215007348,0.0773355804829597,0.0368925922039631,Yes
lyso_pc_a_c18_1,H3,-0.167816485174823,0.0819132751294155,0.0405299289314045,Yes
pc_aa_c34_2,H3,0.167137709815561,0.0821194799219417,0.041860559051512,Yes
pc_aa_c42_5,H3,0.16570634902557,0.0819830652317717,0.0432965146697142,Yes
cit,H3,-0.145047252818064,0.0724383443363211,0.0452873514639434,Yes
pc_aa_c32_1,H3,0.161137661206453,0.0818056454526137,0.0489072969777735,Yes
c10_1,H4,-0.257710177480059,0.0885910507086661,0.00363809983154262,Yes
c8,H4,-0.214639542416261,0.0851496591679934,0.011734396710622,Yes
c6_c4_1_dc,H4,-0.203476509171152,0.0826700270998197,0.0138684386256971,Yes
sm_c24_0,H4,-0.199140856921556,0.0863136430961434,0.0210756819626661,Yes
spermidine,H4,0.196606418474166,0.0865871164407857,0.0232020174507914,Yes
c12_1,H4,-0.189191148594489,0.0867767238988593,0.0292773115616949,Yes
c2,H4,-0.184311954201827,0.0857318307478738,0.0316019566120689,Yes
pc_aa_c34_2,H4,-0.182116842958177,0.0849613482484597,0.0321072576010109,Yes
kynurenine,H5,-0.250934435809511,0.109841312393474,0.0223726418425438,Yes
c12_1,H5,-0.252963872705008,0.112711342733331,0.0248427207841828,Yes
val,H5,-0.209558557951403,0.102001855007146,0.0399705554450984,Yes
gly,H5,0.2262711758584,0.115084209913053,0.0493246904703477,Yes
pc_aa_c38_1,H6,0.249151990099727,0.104275337815525,0.0169053028138146,Yes
kynurenine,H6,-0.212290106583883,0.098948890491272,0.0319530090046993,Yes
c5_m_dc,H6,0.215770608329434,0.101626335242016,0.0337761215766714,Yes
c12_1,H6,-0.203816680263104,0.100522610529359,0.0426441118891647,Yes
pc_aa_c36_5,H6,0.198632190626234,0.100656990187649,0.0484964450065324,Yes
gln,H7,-0.398934339099854,0.125815157549805,0.00152715363580547,Yes
putrescine,H7,-0.351833854478954,0.122628361958394,0.00412936734173286,Yes
sdma,H7,-0.313967199640007,0.114850126645037,0.00627913280130188,Yes
creatinine,H7,-0.272599729238281,0.109005886769654,0.0124160131854885,Yes
his,H7,-0.294936826502027,0.129784694236583,0.0230877584021751,Yes
cit,H7,-0.236009722872395,0.11143155348362,0.03421401600108,Yes
pc_ae_c36_5,H7,-0.272499291167065,0.131178294521588,0.0378105293701545,Yes
lys,H7,-0.257405848918559,0.124467200322179,0.0386730035081013,Yes
t4_oh_pro,H7,-0.2483740510604,0.121998598946091,0.0418025452139594,Yes
pc_aa_c36_0,H7,-0.257118911904694,0.127141322232528,0.0431847091597601,Yes
sarcosine,H7,-0.242059924170943,0.119898301967013,0.0435402716196984,Yes
c0,H7,-0.229958588728606,0.115153383824169,0.045868646409716,Yes
c5_dc_c6_oh,H8,-0.268696831553186,0.102888304803902,0.00903392388588098,Yes
c4_1,H8,-0.247722608518484,0.104088604612597,0.0173445449176186,Yes
pc_aa_c42_2,H8,0.231834998387554,0.108028099903491,0.0319043066343405,Yes
c0,H8,-0.188284040877765,0.094144282604738,0.045546267278759,Yes
t4_oh_pro,H8,0.195633075251926,0.0988752998115371,0.047904289402525,Yes
