trait_name,haplo,estimate,std.error,p.value,associated
SBP,H2,0.0522127727948164,0.0227854085251253,0.0219506489470738,Yes
HGB,H2,-0.0437257713608998,0.021034313736777,0.0376571742720493,Yes
TS,H2,-0.0560129699253552,0.0269688756913817,0.0378261921436454,Yes
RDW,H2,0.0545962651853161,0.0266761133071685,0.0407143190257793,Yes
Magnesium,H2,-0.0549965922855985,0.027431166046535,0.0449953468459245,Yes
GGT,H4,0.084136255653749,0.0329573139305576,0.010694950902538,Yes
AntiTPO,H5,0.108280436392503,0.0455201689695245,0.0173867180484284,Yes
Fibrinogen,H5,-0.0995453803772646,0.0424493879768227,0.019040385483712,Yes
Visceral_Fat,H5,-0.0789752670050592,0.0345634693536133,0.0223329421325777,Yes
Urine_pH,H5,0.100369614679603,0.0455933795410762,0.0277249539181215,Yes
Body_Fat,H5,-0.0756662952298024,0.0347379243082071,0.0294090158596294,Yes
UCr,H5,-0.0849171963871662,0.0432970617284902,0.0498692618922036,Yes
WBC,H6,-0.10825156319367,0.0508234707305311,0.0331945746002027,Yes
HbA1c,H6,0.0893826639401718,0.0431109176702711,0.0381625982254112,Yes
ALP,H6,-0.0985029076777406,0.0493390634767673,0.0459062459437787,Yes
Basophils,H7,-0.138301750485619,0.041101911735941,0.000768103167749334,Yes
Magnesium,H7,-0.136135199111392,0.0409537974595616,0.000889480749346028,Yes
Weight,H7,0.115505575077329,0.0356449528138051,0.00119647350525609,Yes
BMI,H7,0.124550873748138,0.0386758512409225,0.00128341100364393,Yes
Body_Fat,H7,0.0968262807995305,0.0312425034219276,0.00194474795423405,Yes
Visceral_Fat,H7,0.0955267838795748,0.0309093657791421,0.00200218217519943,Yes
eGFRcrea,H7,0.0899678335941471,0.0291797289826537,0.00205201930676879,Yes
MCV,H7,-0.120029117348603,0.0405518831078713,0.00308312607187244,Yes
SCr,H7,-0.0928881129493166,0.0320921454912915,0.00380502542657446,Yes
DBP,H7,0.0993433774629594,0.0366173901095705,0.00667640612118614,Yes
Potassium,H7,-0.103395660240645,0.0404893119299698,0.0106714208504721,Yes
WBC,H7,0.092877335690435,0.0413450489972266,0.0246956551281285,Yes
UACR,H7,0.084301796092686,0.0389113059634455,0.0302905011832482,Yes
BGlucose,H7,0.075122478175762,0.0358356848115864,0.0360748369562893,Yes
CRP,H7,0.0842787077908268,0.0402559769638859,0.0363179196844547,Yes
Pulse_Rate,H7,0.0826751563228686,0.0402640431395241,0.0400613628750859,Yes
BGlucose,H8,0.212764469548995,0.0588908549729842,0.000303996855289146,Yes
Urine_pH,H8,0.156964583830483,0.0677097059760246,0.0204541751081715,Yes
UGlucose,H8,0.151170256749269,0.0658097202638165,0.0216302096546857,Yes
Lipase,H8,0.141810038118955,0.0672703614552731,0.0350450792752648,Yes
Basophils,H8,-0.141499186140632,0.067276809088067,0.0354643743361049,Yes
Fibrinogen,H8,-0.126766860434168,0.0629357097481937,0.0440064891609557,Yes
SCr,H9,-0.0837861760827193,0.0182767447635948,4.59809971653513e-06,Yes
eGFRcrea,H9,0.0481203636458974,0.0166627652748587,0.00388475476339156,Yes
RDW,H9,0.0642536814075192,0.0227213418307871,0.00469271859968234,Yes
INR_PT,H9,0.060482501508855,0.0224047017880269,0.00695255462326916,Yes
Eosinophils,H9,0.0587802905112419,0.0234577091908347,0.0122298335990854,Yes
PLT,H9,-0.0509322464876457,0.02281064483917,0.0255775067269932,Yes
MCHC,H9,-0.045619867972108,0.0222633618797547,0.0404726171807863,Yes
HDL,H9,0.0425510180438333,0.0214457497077972,0.0472633808282996,Yes
