trait_name,haplo,estimate,std.error,p.value,associated
c0,H15,-0.178645002213692,0.0812448827090856,0.0279233862072625,Yes
c5_1_dc,H15,-0.188023796957061,0.0879493579292286,0.0325643313905331,Yes
pc_aa_c34_3,H15,-0.185252245286628,0.0867954227052656,0.0328504240972212,Yes
lyso_pc_a_c14_0,H15,-0.190355570149588,0.0909618387459012,0.036414249885649,Yes
pc_ae_c38_0,H15,-0.182969415543535,0.0875126370196275,0.036586154488941,Yes
lyso_pc_a_c18_0,H15,-0.178133705052236,0.0862028121309871,0.0388249805166629,Yes
c10_2,H15,-0.182245105197059,0.0887160257173046,0.0399905152803546,Yes
lyso_pc_a_c20_4,H15,-0.163317841814112,0.0804969624856905,0.0425115795586244,Yes
pc_aa_c34_2,H15,-0.181011623774602,0.0896344449762253,0.0434815155603236,Yes
pc_aa_c32_1,H15,-0.176142833001964,0.0893801814043725,0.0487981921898046,Yes
sarcosine,H16,-0.126632947613447,0.0482114680585174,0.00864379188441466,Yes
lyso_pc_a_c14_0,H16,-0.130345446918625,0.0523674142068435,0.0128326809886352,Yes
lyso_pc_a_c16_1,H16,-0.118031225729622,0.0513872772774091,0.0216558293780746,Yes
pc_aa_c32_1,H16,-0.113988589988882,0.0516375642661834,0.0273151798521207,Yes
pc_ae_c30_0,H16,-0.104985630504348,0.0502166769380143,0.0365973158912571,Yes
pc_ae_c34_0,H16,-0.100044025328845,0.0493782433447772,0.0427971883417344,Yes
leu,H17,0.219947735378063,0.0785245833966276,0.00510918186593234,Yes
pc_aa_c34_1,H17,0.259853477710666,0.0935606035402865,0.00549533065900398,Yes
val,H17,0.214867808252625,0.0855796434852724,0.0120716907311662,Yes
lyso_pc_a_c26_0,H17,0.228171203427188,0.0930519181598832,0.0142287986873524,Yes
pc_aa_c32_1,H17,0.226649022785086,0.0926507153234191,0.014460016440236,Yes
pc_aa_c36_1,H17,0.219362444927594,0.0925809527934254,0.0178449498210185,Yes
his,H17,0.215419004930732,0.0928710421790627,0.0203955684631811,Yes
pc_aa_c36_3,H17,0.209947781217214,0.0924610842724706,0.0231995451045726,Yes
pc_aa_c34_3,H17,0.201601251394796,0.0896354271203147,0.0245373558486066,Yes
ile,H17,0.173348034875281,0.0798928898600492,0.0300608889975869,Yes
pc_aa_c42_2,H17,0.195835384783011,0.0930285412811959,0.0353193109110181,Yes
pc_aa_c36_5,H17,0.179520293049559,0.0894825856261231,0.0448751922547452,Yes
c16_oh,H17,0.18714487326834,0.0939176565959258,0.0463410138487768,Yes
lyso_pc_a_c24_0,H17,0.182507203368997,0.0923771745883411,0.048233217624027,Yes
c5_1,H18,0.227937861037129,0.0864396499050957,0.00838485447718895,Yes
c4_1,H18,0.214523648101425,0.0871702509337035,0.0138814507014409,Yes
c6_c4_1_dc,H19,-0.238252076721751,0.0942902045161189,0.0115339883122192,Yes
c10_1,H19,-0.202921736450211,0.0970849059080682,0.0366427087572716,Yes
c8,H19,-0.196502517549365,0.0959552870220578,0.040613643332291,Yes
t4_oh_pro,H19,-0.190360751982602,0.094120449745753,0.0431625701795086,Yes
sarcosine,H2,-0.136046426967033,0.0524248792363262,0.00947796368610554,Yes
c10_2,H2,-0.125623654704856,0.0554846541229845,0.0235992921129151,Yes
pc_aa_c32_1,H2,-0.117872305845453,0.055560290620971,0.0339151221511014,Yes
c18,H2,0.106116532153471,0.0514578103890203,0.0392272608350215,Yes
putrescine,H3,-0.119583393819392,0.0524439543025069,0.0226267552895389,Yes
gly,H3,-0.115106997604754,0.0510435352305327,0.0241612086107068,Yes
c3,H3,-0.09743773167419,0.0466627863113126,0.0368247453468435,Yes
c18,H3,0.09853825169973,0.0472957973876706,0.0372489010186321,Yes
c0,H3,-0.0969383729087034,0.0465923669204264,0.0375123132798363,Yes
taurine,H4,0.35492409957886,0.0765922839925089,3.65651378531062e-06,Yes
cit,H4,-0.170036573729634,0.0676215175497051,0.0119425499832668,Yes
c18,H4,0.178432845142431,0.0717807124134087,0.0129504083781939,Yes
asp,H4,0.175739211849841,0.0763340457541094,0.0213526334828336,Yes
pc_ae_c44_3,H4,-0.173816512223154,0.0775074140382754,0.0249569834840599,Yes
pc_ae_c40_4,H4,-0.166816681034441,0.077123278674709,0.03057788883493,Yes
c5,H4,0.14210508014036,0.0683558267174429,0.0376648161090767,Yes
c3,H4,0.143243082596565,0.0691801272828386,0.0384366728423586,Yes
pc_ae_c34_3,H4,-0.152962480693269,0.0758701688788023,0.043829031412506,Yes
pc_ae_c42_4,H4,-0.152655211763397,0.0762687527745312,0.0453746767799741,Yes
c8,H5,0.212934047822249,0.0827252117607525,0.010074837621632,Yes
pc_aa_c42_4,H5,0.199917409282428,0.0847652676469524,0.018378772240788,Yes
sm_oh_c22_2,H5,0.180897386454254,0.0784808793236665,0.0211981510963941,Yes
lyso_pc_a_c26_0,H5,0.186128658844189,0.0838922476802316,0.0265434796841766,Yes
pc_aa_c28_1,H5,0.172959765178226,0.0800805426910492,0.0308222532621607,Yes
pc_ae_c40_6,H5,0.171530048676801,0.0828148528354457,0.0383743992538168,Yes
c12,H5,0.16962329736503,0.0832689497996394,0.0416844544898733,Yes
creatinine,H6,0.198863199194154,0.0777208696016058,0.010528983165297,Yes
adma,H6,0.223331609538276,0.0882791762146693,0.0114347097286003,Yes
cit,H6,0.187767775495838,0.0806820529249044,0.0199817064749617,Yes
kynurenine,H6,0.191835836385339,0.0882772242354095,0.0298076806691874,Yes
lyso_pc_a_c17_0,H6,0.191539655332222,0.0910755566942805,0.0354960321138273,Yes
sdma,H6,0.177424367769352,0.0862976125850807,0.0398256420884966,Yes
pc_aa_c40_1,H7,0.101999222083958,0.0450400042476242,0.0235672664224884,Yes
sarcosine,H7,-0.0842338821012517,0.0417448874686342,0.0436498125742448,Yes
orn,H7,-0.081666888705311,0.0404888132685628,0.0437334159113034,Yes
pc_aa_c34_3,H7,-0.0849925401100747,0.0432887283984172,0.0496430544015736,Yes
pc_ae_c36_1,H8,0.265269642990797,0.0891207930979973,0.00292598506684483,Yes
pc_ae_c30_2,H8,0.239614705164398,0.0843917504260893,0.00453486104707057,Yes
sm_oh_c22_2,H8,0.238699237161407,0.0857097897044338,0.00536849816929408,Yes
pc_aa_c28_1,H8,0.24065430318142,0.0876776995167817,0.00607186185732767,Yes
sm_oh_c14_1,H8,0.233930304856308,0.0855406045402259,0.00625982446275386,Yes
pc_ae_c34_0,H8,0.244641456499737,0.0897215616847727,0.00641449588770504,Yes
sm_oh_c16_1,H8,0.228860890221094,0.0850198758732259,0.00712355395539865,Yes
pc_ae_c38_3,H8,0.229362731812944,0.0894524426129223,0.0103670391176944,Yes
pc_ae_c36_0,H8,0.229023627430774,0.0918621355069296,0.012686765500211,Yes
pc_ae_c34_1,H8,0.221358658636945,0.089120438864189,0.0130229363111614,Yes
c16_oh,H8,0.225752113339131,0.0925397788088284,0.0147331396329915,Yes
pc_ae_c40_4,H8,0.224802333874495,0.0933409607667854,0.0160498337732018,Yes
sm_c16_1,H8,0.199001943073306,0.08619638460364,0.0209907134207148,Yes
pc_aa_c32_0,H8,0.209835300109853,0.0920821560329711,0.0227116918453212,Yes
pc_ae_c38_4,H8,0.209554116316791,0.0938263878270559,0.0255543263687561,Yes
pc_aa_c40_2,H8,0.202939110023878,0.0910987162049237,0.025935160865256,Yes
pc_ae_c40_3,H8,0.193764767165359,0.0872300702145486,0.0263639290915112,Yes
c5_1_dc,H8,0.194828855103293,0.0892409554612592,0.029057793630924,Yes
pc_ae_c42_4,H8,0.199158294247706,0.0915408295867855,0.0296188106142048,Yes
pc_ae_c40_2,H8,0.191450955734861,0.0882856836312017,0.0301532486824114,Yes
sm_c18_0,H8,0.194849031497767,0.0903866233229095,0.0311408454001065,Yes
pc_aa_c36_1,H8,0.199347153675446,0.0927585102313651,0.0316628159696997,Yes
sm_c18_1,H8,0.187061740641865,0.0877015422053995,0.0329667496836086,Yes
sm_c16_0,H8,0.192812385088856,0.0906934968853852,0.0335420534574538,Yes
pc_ae_c32_2,H8,0.184491051521213,0.0879157090175121,0.0358989205869413,Yes
lyso_pc_a_c28_1,H8,0.180244730563415,0.0862475302905309,0.0366690651022932,Yes
sm_oh_c22_1,H8,0.180633319657531,0.0902258671307025,0.0453241720806794,Yes
pc_aa_c42_4,H9,-0.221424721661896,0.0893001978635076,0.0131793968974256,Yes
serotonin,H9,-0.197501155101245,0.0836919481982286,0.0183108111080261,Yes
thr,H9,-0.197475505740144,0.0884476797701219,0.0256033118459416,Yes
pc_aa_c36_3,H9,-0.187206053468441,0.0882587940068153,0.0339502043434381,Yes
