trait_name,haplo,estimate,std.error,p.value,associated
sm_oh_c22_2,H14,-0.101450895870539,0.0417255481161971,0.0150675873253108,Yes
sm_oh_c16_1,H14,-0.100747684671538,0.0418839063061021,0.0161819225798441,Yes
lyso_pc_a_c28_1,H14,-0.0950807815775813,0.0420041846747738,0.0236308395025768,Yes
orn,H14,0.0909650097762281,0.0409389906301353,0.026319379236976,Yes
c0,H15,-0.178209730712208,0.068048764233781,0.00884272152523113,Yes
taurine,H15,-0.201140429884597,0.077858059189566,0.00980375001829525,Yes
cit,H15,-0.148886203487042,0.0682197507791192,0.0291113973312402,Yes
lyso_pc_a_c18_0,H15,-0.157719686360569,0.0770174464343332,0.0406147444436145,Yes
kynurenine,H15,-0.145126612564302,0.0734498187408396,0.0482120611389814,Yes
pro,H16,0.152468597040825,0.059690489958663,0.0106617678855696,Yes
sm_c24_0,H16,-0.154827141979907,0.0630322878857381,0.0140625396830854,Yes
alpha_aaa,H16,0.143634588158199,0.0593578379549396,0.0155554831373155,Yes
pc_ae_c36_3,H16,-0.147443132001753,0.0624378805657495,0.0182330918355511,Yes
pc_ae_c36_0,H16,-0.146681635680271,0.0624651136506856,0.0188928332265608,Yes
lyso_pc_a_c28_0,H16,-0.146807036220857,0.0629747004720087,0.0197723682512885,Yes
pc_aa_c24_0,H16,-0.14119421797216,0.0617761103711841,0.0223103669723625,Yes
sm_oh_c24_1,H16,-0.138587781065915,0.0615141103060541,0.0242953897286897,Yes
pc_aa_c38_0,H16,-0.138761285312031,0.0629828219923837,0.0276177795652466,Yes
pc_ae_c38_5,H16,-0.132350050361427,0.0633136498813005,0.036621119557156,Yes
lyso_pc_a_c14_0,H16,0.131997927059572,0.0635617291954133,0.0378688266157687,Yes
c18_1,H16,-0.121692483988465,0.0587929338426011,0.0385052483899995,Yes
pc_ae_c38_6,H16,-0.129879609832337,0.0633349689915678,0.0403376756242046,Yes
pc_ae_c34_2,H16,-0.123865049159837,0.0619611231793201,0.0456408929201717,Yes
creatinine,H2,-0.290099293341366,0.080901218801998,0.000338412559524048,Yes
orn,H2,0.218145016901231,0.0854831391504566,0.0107358098389401,Yes
pc_aa_c42_6,H2,-0.237046190127334,0.096265301048537,0.0138253769001415,Yes
c9,H2,-0.225252176495509,0.0956552885553194,0.0185601273906788,Yes
serotonin,H2,-0.198777757102302,0.0928514082555093,0.0323253624133439,Yes
c4_1,H2,0.205629368323999,0.0969327427089904,0.0339285114840808,Yes
alpha_aaa,H2,0.188848957614359,0.0904905212470305,0.0369310967550767,Yes
trp,H2,0.187099437591261,0.0906962044440479,0.0391587437034002,Yes
pc_ae_c30_1,H2,-0.198343810565461,0.0979926206529882,0.0430032004477874,Yes
pc_aa_c34_4,H3,0.257902900399838,0.0832865204728122,0.00196590382361839,Yes
pc_aa_c30_0,H3,0.243090507746392,0.0800447185387562,0.00239929670308148,Yes
pc_aa_c40_5,H3,0.210830990100114,0.0783073253364442,0.00711284864043149,Yes
pc_aa_c40_4,H3,0.215777258426303,0.0805041752919664,0.00737333313220256,Yes
h1,H3,0.1961516872331,0.0733940214153124,0.0075454225754843,Yes
c14_2,H3,-0.220112809215395,0.0840145496978819,0.00881470611392166,Yes
pc_aa_c36_4,H3,0.220984309840094,0.0845598555858164,0.00898630955439295,Yes
pc_aa_c38_3,H3,0.205026242217191,0.08103773920339,0.0114289709563136,Yes
pc_aa_c32_1,H3,0.199486549853592,0.0808983089523885,0.0136924237507263,Yes
pc_aa_c38_4,H3,0.189476383174385,0.0809584641650341,0.0192919106916265,Yes
thr,H3,0.190882283953291,0.0816989777987012,0.0194996149351958,Yes
spermidine,H3,0.184378640207952,0.0807297119190637,0.0224089328036563,Yes
pc_ae_c44_3,H3,0.191280321974157,0.0839790856682597,0.0227754134111193,Yes
pc_ae_c44_5,H3,0.182355254398115,0.0805494686192879,0.023613052640266,Yes
pc_ae_c42_5,H3,0.182834125318902,0.0808388266249638,0.023747554931576,Yes
pc_aa_c32_0,H3,0.183502010247999,0.0811345993291899,0.0237483689665234,Yes
pc_aa_c42_4,H3,0.185287019680678,0.0837377038895138,0.0269518751648925,Yes
trp,H3,0.165445292392629,0.0753359651528811,0.0281194109035863,Yes
pc_ae_c38_4,H3,0.179724291245302,0.0818628568714192,0.0281672900335255,Yes
pc_aa_c32_2,H3,0.17402124308977,0.0794190433936926,0.0284737023822117,Yes
pc_aa_c36_3,H3,0.179702331229438,0.0828244014293476,0.0300667025708989,Yes
pc_aa_c38_5,H3,0.172378860260506,0.0804881559733115,0.0322566901309778,Yes
pc_aa_c42_5,H3,0.17449239357824,0.0819029058098148,0.033168918587025,Yes
pc_aa_c36_6,H3,0.169277158433716,0.0797956042691249,0.0339265588588402,Yes
spermine,H3,0.17071765178864,0.0814263975259164,0.0360679151964169,Yes
c6_1,H3,-0.178602954343279,0.0853550259512067,0.0364343952846113,Yes
pc_ae_c40_4,H3,0.169401216650667,0.0810792686223078,0.0367163051126336,Yes
pc_aa_c24_0,H3,0.163109947700713,0.0787665395462086,0.0384159692476227,Yes
pc_ae_c42_1,H3,0.171854523727279,0.0839558044657937,0.0407010490191038,Yes
pc_aa_c40_6,H3,0.161776778313939,0.0791724280017533,0.0410576122493063,Yes
pc_ae_c32_1,H3,0.161255876929803,0.0794075942699087,0.0423216954264356,Yes
pc_ae_c40_5,H3,0.162881237448545,0.081547630903679,0.0458253164784355,Yes
c12_1,H4,-0.207430895935933,0.0673139534981132,0.0020677704795502,Yes
c10_1,H4,-0.194021535567951,0.0680328686532019,0.00435963383188209,Yes
c5_dc_c6_oh,H4,-0.184724230224916,0.0688489207805875,0.00731383724393275,Yes
c12,H4,-0.172229967232605,0.0673502495880145,0.010573115059834,Yes
pc_aa_c36_5,H4,0.162375988243349,0.066677013292543,0.0149072701401556,Yes
c5_1,H4,-0.161973665964307,0.0681228015746261,0.0174505890050511,Yes
c10,H4,-0.15985578463528,0.0674248629259303,0.0177746332801614,Yes
c14_1,H4,-0.137954059537224,0.0676674810974249,0.0415191337837575,Yes
pro,H4,0.134034965082296,0.0658817398149607,0.0419432244897648,Yes
pc_aa_c36_6,H4,0.136432993912412,0.0674443748542795,0.0431239796701761,Yes
c16_1,H4,-0.132192385095286,0.0657192507358416,0.0443162020152283,Yes
pc_aa_c34_3,H4,0.130983928373528,0.0657959984339375,0.04654856173425,Yes
pc_aa_c32_2,H4,0.131564295247048,0.0662453967019656,0.0470729791445059,Yes
c18_1,H5,0.199377158740576,0.0744311236193274,0.00740958591705687,Yes
ile,H5,-0.162647667476515,0.0686558919579632,0.0178635161529357,Yes
spermidine,H5,-0.181045290273248,0.0790799047735927,0.0220876697188257,Yes
c14_2,H5,0.167680437805634,0.0801184275474745,0.0363954527453747,Yes
c14_1,H5,0.160552420120976,0.0791333601343224,0.0425100808076888,Yes
h1,H6,0.113489186459745,0.0452825102955189,0.0122258332374177,Yes
pc_aa_c38_1,H6,0.122746325727071,0.0508667370233339,0.015844673014791,Yes
c3,H6,0.100785825416432,0.0463771321030269,0.0298022041839183,Yes
c6_1,H6,0.110533558132825,0.0510323364380556,0.0303505299977742,Yes
pc_aa_c42_6,H6,0.10002521184726,0.0503332247935631,0.0469347668170026,Yes
sm_oh_c24_1,H7,-0.104578175456799,0.0429290898617054,0.0148741258227263,Yes
c16,H7,-0.0904078235472767,0.0412774164635264,0.0285409813291659,Yes
c14_1,H7,-0.0947393851035455,0.0432768050845104,0.0286208357851034,Yes
kynurenine,H7,-0.0894957720262111,0.0412772982077084,0.0301820936528379,Yes
thr,H7,0.0919162639016114,0.0435068731375651,0.0346652282246469,Yes
creatinine,H7,-0.0747074955923398,0.0366415458777319,0.0415022942039582,Yes
c14,H7,-0.0841843006852319,0.0423400663087966,0.0468208664531242,Yes
asp,H8,0.145497737042581,0.0534452016083498,0.00649850062027002,Yes
pc_ae_c38_4,H8,0.142604253368474,0.053952719215015,0.00823363099614394,Yes
pc_aa_c42_5,H8,0.136098081744745,0.053522202490493,0.0110183394499475,Yes
pc_ae_c36_4,H8,0.127854964262394,0.0540760972234651,0.0180903432427053,Yes
ser,H8,-0.12190169159993,0.0535256667236708,0.0227915316170941,Yes
pc_ae_c40_4,H8,0.112026398230871,0.053994070675226,0.0380445216399741,Yes
c10_1,H8,0.110112864933985,0.0532249960917413,0.0386018822467804,Yes
pc_ae_c42_1,H8,0.109332173547297,0.0537375142357736,0.0419350296891583,Yes
pc_ae_c38_5,H8,0.110334472422047,0.0542524179381821,0.0420192240199961,Yes
c10_2,H8,0.107468088616417,0.0533976384102824,0.0441971917218076,Yes
lyso_pc_a_c26_0,H9,-0.204256931226758,0.0813295174282148,0.0120464755453784,Yes
pc_aa_c24_0,H9,-0.181478639547021,0.0797041745197665,0.0228238511532164,Yes
his,H9,0.17881152055625,0.0815257523055546,0.0283195104187137,Yes
serotonin,H9,-0.163084544621248,0.0802862511946955,0.0422656476615439,Yes
